DATAFLOW,MEASURE,INDEX,SECTOR,INDUSTRY,TSEST,REGION,FREQUENCY,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,BASE_PERIOD,OBS_STATUS,OBS_COMMENT
PT:DF_WPI(1.0.0),1,THRPEB,1,I,10,AUS,Q,2016-Q4,125.4,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,1,I,10,AUS,Q,2017-Q1,125.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,1,I,10,AUS,Q,2017-Q2,126.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,1,I,10,AUS,Q,2017-Q3,126.9,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,1,I,10,AUS,Q,2017-Q4,127.4,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,1,I,10,AUS,Q,2018-Q1,127.9,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,1,I,10,AUS,Q,2018-Q2,128.4,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,1,I,10,AUS,Q,2018-Q3,129.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,1,I,10,AUS,Q,2018-Q4,130.4,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,1,I,10,AUS,Q,2019-Q1,131.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,1,I,10,AUS,Q,2019-Q2,131.5,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,1997-Q3,63.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,1997-Q4,64.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,1998-Q1,64.9,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,1998-Q2,65.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,1998-Q3,66.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,1998-Q4,66.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,1999-Q1,67.5,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,1999-Q2,67.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,1999-Q3,68.3,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,1999-Q4,68.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2000-Q1,68.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2000-Q2,69.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2000-Q3,70.2,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2000-Q4,70.4,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2001-Q1,71.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2001-Q2,72.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2001-Q3,73.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2001-Q4,74,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2002-Q1,74.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2002-Q2,75.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2002-Q3,76.5,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2002-Q4,77,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2003-Q1,78.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2003-Q2,78.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2003-Q3,79.5,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2003-Q4,79.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2004-Q1,81.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2004-Q2,81.4,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2004-Q3,83.4,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2004-Q4,84,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2005-Q1,85.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2005-Q2,86.3,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2005-Q3,87.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2005-Q4,87.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2006-Q1,89.3,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2006-Q2,90.3,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2006-Q3,90.9,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2006-Q4,91.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2007-Q1,93.2,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2007-Q2,93.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2007-Q3,94.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2007-Q4,95.3,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2008-Q1,96.5,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2008-Q2,97.4,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2008-Q3,98.5,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2008-Q4,99.2,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2009-Q1,100.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2009-Q2,101.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2009-Q3,102,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2009-Q4,103.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2010-Q1,105.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2010-Q2,105.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2010-Q3,106.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2010-Q4,107.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2011-Q1,109.3,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2011-Q2,109.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2011-Q3,110.9,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2011-Q4,111.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2012-Q1,113.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2012-Q2,113.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2012-Q3,114.5,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2012-Q4,114.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2013-Q1,116.2,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2013-Q2,116.5,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2013-Q3,116.9,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2013-Q4,118,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2014-Q1,119.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2014-Q2,120.1,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2014-Q3,120.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2014-Q4,122,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2015-Q1,123.4,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2015-Q2,123.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2015-Q3,124.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2015-Q4,125.5,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2016-Q1,126.7,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2016-Q2,127,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2016-Q3,127.8,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2016-Q4,128.6,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2017-Q1,129.9,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2017-Q2,130.2,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2017-Q3,130.9,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2017-Q4,131.9,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2018-Q1,132.9,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2018-Q2,133.4,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2018-Q3,134.2,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2018-Q4,135,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2019-Q1,135.9,IN,9,,
PT:DF_WPI(1.0.0),1,THRPEB,2,P,10,AUS,Q,2019-Q2,136.5,IN,9,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,1997-Q3,,PCT,,u,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,1997-Q4,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,1998-Q1,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,1998-Q2,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,1998-Q3,1.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,1998-Q4,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,1999-Q1,1.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,1999-Q2,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,1999-Q3,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,1999-Q4,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2000-Q1,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2000-Q2,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2000-Q3,1.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2000-Q4,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2001-Q1,1.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2001-Q2,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2001-Q3,1.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2001-Q4,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2002-Q1,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2002-Q2,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2002-Q3,1.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2002-Q4,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2003-Q1,1.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2003-Q2,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2003-Q3,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2003-Q4,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2004-Q1,2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2004-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2004-Q3,1.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2004-Q4,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2005-Q1,2.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2005-Q2,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2005-Q3,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2005-Q4,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2006-Q1,1.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2006-Q2,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2006-Q3,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2006-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2007-Q1,1.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2007-Q2,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2007-Q3,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2007-Q4,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2008-Q1,1.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2008-Q2,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2008-Q3,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2008-Q4,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2009-Q1,1.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2009-Q2,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2009-Q3,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2009-Q4,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2010-Q1,2.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2010-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2010-Q3,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2010-Q4,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2011-Q1,1.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2011-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2011-Q3,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2011-Q4,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2012-Q1,1.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2012-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2012-Q3,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2012-Q4,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2013-Q1,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2013-Q2,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2013-Q3,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2013-Q4,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2014-Q1,1.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2014-Q2,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2014-Q3,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2014-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2015-Q1,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2015-Q2,0.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2015-Q3,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2015-Q4,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2016-Q1,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2016-Q2,0.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2016-Q3,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2016-Q4,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2017-Q1,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2017-Q2,0.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2017-Q3,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2017-Q4,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2018-Q1,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2018-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2018-Q3,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2018-Q4,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2019-Q1,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,7,P,10,AUS,Q,2019-Q2,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,1997-Q3,,PCT,,u,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,1997-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,1998-Q1,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,1998-Q2,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,1998-Q3,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,1998-Q4,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,1999-Q1,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,1999-Q2,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,1999-Q3,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,1999-Q4,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2000-Q1,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2000-Q2,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2000-Q3,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2000-Q4,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2001-Q1,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2001-Q2,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2001-Q3,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2001-Q4,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2002-Q1,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2002-Q2,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2002-Q3,1.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2002-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2003-Q1,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2003-Q2,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2003-Q3,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2003-Q4,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2004-Q1,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2004-Q2,0.6,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2004-Q3,1.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2004-Q4,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2005-Q1,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2005-Q2,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2005-Q3,1.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2005-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2006-Q1,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2006-Q2,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2006-Q3,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2006-Q4,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2007-Q1,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2007-Q2,1.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2007-Q3,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2007-Q4,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2008-Q1,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2008-Q2,1.3,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2008-Q3,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2008-Q4,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2009-Q1,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2009-Q2,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2009-Q3,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2009-Q4,0.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2010-Q1,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2010-Q2,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2010-Q3,1.4,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2010-Q4,1.1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2011-Q1,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2011-Q2,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2011-Q3,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2011-Q4,1.2,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2012-Q1,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2012-Q2,0.9,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2012-Q3,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2012-Q4,0.7,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2013-Q1,0.5,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2013-Q2,0.8,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2013-Q3,1,PCT,,,
PT:DF_WPI(1.0.0),2,THRPEB,1,C,10,AUS,Q,2013-Q4,0.5,PCT,,,
