DATAFLOW,MEASURE,INDUSTRY,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
PT:RT(1.0.0),M3,46,30,AUS,Q,2009-Q3,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2009-Q4,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2010-Q1,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2010-Q2,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2010-Q3,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2010-Q4,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2011-Q1,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2011-Q2,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2011-Q3,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2011-Q4,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2012-Q1,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2012-Q2,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2012-Q3,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2012-Q4,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2013-Q1,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2013-Q2,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2013-Q3,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2013-Q4,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2014-Q1,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2014-Q2,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2014-Q3,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2014-Q4,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2015-Q1,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2015-Q2,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2015-Q3,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2015-Q4,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2016-Q1,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2016-Q2,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2016-Q3,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2016-Q4,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2017-Q1,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2017-Q2,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2017-Q3,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2017-Q4,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2018-Q1,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2018-Q2,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2018-Q3,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2018-Q4,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2019-Q1,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2019-Q2,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2019-Q3,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2019-Q4,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2020-Q1,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2020-Q2,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2020-Q3,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2020-Q4,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2021-Q1,,AUD,6,,
PT:RT(1.0.0),M3,46,30,AUS,Q,2021-Q2,,AUD,6,,
PT:RT(1.0.0),M4,20,30,5,Q,1983-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1983-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1984-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1984-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1984-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1984-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1985-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1985-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1985-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1985-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1986-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1986-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1986-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1986-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1987-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1987-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1987-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1987-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1988-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1988-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1988-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1988-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1989-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1989-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1989-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1989-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1990-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1990-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1990-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1990-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1991-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1991-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1991-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1991-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1992-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1992-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1992-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1992-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1993-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1993-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1993-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1993-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1994-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1994-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1994-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1994-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1995-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1995-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1995-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1995-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1996-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1996-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1996-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1996-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1997-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1997-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1997-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1997-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1998-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1998-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1998-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1998-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1999-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1999-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1999-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,1999-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2000-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2000-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2000-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2000-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2001-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2001-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2001-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2001-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2002-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2002-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2002-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2002-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2003-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2003-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2003-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2003-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2004-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2004-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2004-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2004-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2005-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2005-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2005-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2005-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2006-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2006-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2006-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2006-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2007-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2007-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2007-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2007-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2008-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2008-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2008-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2008-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2009-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2009-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2009-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2009-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2010-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2010-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2010-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2010-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2011-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2011-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2011-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2011-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2012-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2012-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2012-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2012-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2013-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2013-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2013-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2013-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2014-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2014-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2014-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2014-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2015-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2015-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2015-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2015-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2016-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2016-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2016-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2016-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2017-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2017-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2017-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2017-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2018-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2018-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2018-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2018-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2019-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2019-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2019-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2019-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2020-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2020-Q2,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2020-Q3,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2020-Q4,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2021-Q1,,PCT,0,,
PT:RT(1.0.0),M4,20,30,5,Q,2021-Q2,,PCT,0,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1983-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1983-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1984-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1984-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1984-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1984-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1985-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1985-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1985-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1985-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1986-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1986-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1986-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1986-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1987-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1987-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1987-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1987-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1988-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1988-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1988-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1988-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1989-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1989-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1989-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1989-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1990-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1990-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1990-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1990-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1991-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1991-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1991-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1991-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1992-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1992-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1992-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1992-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1993-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1993-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1993-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1993-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1994-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1994-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1994-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1994-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1995-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1995-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1995-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1995-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1996-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1996-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1996-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1996-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1997-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1997-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1997-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1997-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1998-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1998-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1998-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1998-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1999-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1999-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1999-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,1999-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2000-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2000-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2000-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2000-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2001-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2001-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2001-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2001-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2002-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2002-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2002-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2002-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2003-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2003-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2003-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2003-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2004-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2004-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2004-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2004-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2005-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2005-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2005-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2005-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2006-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2006-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2006-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2006-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2007-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2007-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2007-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2007-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2008-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2008-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2008-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2008-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2009-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2009-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2009-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2009-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2010-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2010-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2010-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2010-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2011-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2011-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2011-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2011-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2012-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2012-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2012-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2012-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2013-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2013-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2013-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2013-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2014-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2014-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2014-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2014-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2015-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2015-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2015-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2015-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2016-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2016-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2016-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2016-Q4,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2017-Q1,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2017-Q2,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2017-Q3,,AUD,6,,
PT:RT(1.0.0),M3,42,30,AUS,Q,2017-Q4,,AUD,6,,
